id,username,text,created_at
267,@WahyuniBaruu,Jgn percaya ucapan yg belum terbukti .paksin dlu seluruh pejabat dan kedokteran baru masyarakat,2025-05-16T06:58:16Z
268,@kissanakmarafifmaulana314,"Ayo pak menkes jadilah orang pertama kali yang mencoba vaksin TBC,rakyat pasti setuju.. 👍",2025-05-16T06:43:56Z
269,@radendoni2679,Dia di Tes Isinya paling di ganti Vitamin ..bukan vaksin yang dari BG .,2025-05-20T00:42:04Z
270,@agniguntursugito7684,Paling isinya air​@@radendoni2679,2025-05-23T00:37:51Z
271,@samuelyeremiamuliabaskhara20,Iya bener ​@@radendoni2679,2025-05-23T02:32:56Z
272,@imamdaroi1627,Pdhl tujuannya mengurangi populasi penduduk miskin dunia,2025-05-16T06:42:19Z
273,@luhungkarlo7129,"Yes Indonesia di kesehatan sangat mudah di jadikan alat dunia untuk rakyat nya di jadikan kelinci percobaan dengan segala alasan pembenaran, akan tetapi mengapa di saat bill gate datang? Murah sekali mental Menkes dan jajaran nya bila rakyat di jadikan kelinci percobaan",2025-05-16T06:30:25Z
274,@AJIKSukada-p6h,Bgs pembohong.....,2025-05-16T06:18:30Z
275,@AJIKSukada-p6h,Ui bisa saja bohong ..karena sudah dapat cuan...Bgs saja vaksin dulu  nanti kalo terbukti baik baru rakyat...,2025-05-16T06:17:48Z
276,@pujionoono4901,"Silahkan yg di vaksin para mentri, pejabat DPR &amp; MPR karena merekalah yg mewakili rakyat",2025-05-16T06:00:01Z
277,@syafrirazak-iv9hj,"Lebih percaya Ibu Siti Fadilah, ahli dibidangnya.",2025-05-16T05:59:29Z
278,@adipat9663,Kenapa ga di coba di as saja ya...,2025-05-16T05:48:26Z
279,@Randiazuro.89,Bodoh ya pemerintah Indonesia 😂😂😂😂,2025-05-16T05:41:31Z
280,@asyharibudiman,"TBC masalah lingkungan.<br><br>Spesialis Paru sudah banyak, puskesmas layani pasien TBC juga sudah bisa, buat apalagi vaksin (mikrobakteri-asal Afrika?) disuntikkan ke manusia SEHAT?.<br>Anak-anak kelahiran &#39;70-80an yang giginya berwarna keabuan karena diberi antibiotik dan OAT selama 6 bulan, selesai.",2025-05-16T05:31:25Z
281,@burhanburhanudin7543,"yg di jelaskan mnteri itu benar,tapi ndak nyambung,wong materi bahasanya kenapa kok mau rakyatnya di jadikan kekinci percoba&#39;an,TITIK.",2025-05-16T05:12:53Z
282,@belawanSMD,Kalau nt masyarakat tdk mau di vaksin tdk boleh naik pesawat dan kapal laut kan anjing kalian itu,2025-05-16T04:55:16Z
283,@ndaffa85,Keluarga menkes sama pejabat2 pemerintahan aja yg jadi uji coba vaksin kalo bermanfaat baru ke rakyat.,2025-05-16T04:10:59Z
284,@trizartha168,Aneh orang sehat koq dipaksa hrs menerima vaksin..rakyatnya di korbankan buat uji coba.knp ga uji coba ke si pencipta vaksin nya dulu aja,2025-05-16T03:28:35Z
285,@Luke7L,"Prinsip saya : tidak akan menerima vaksin apapun. Apa iya Tuhan menciptakan tubuh manusia begitu rentan, rapuhnya sehingga harus di vaksin begitu banyak, kasian bayi2 kita. Yg penting jaga asupan gizi, gaya hidup sehat, kesadaran akan kesehatan tubuh.",2025-05-16T02:35:01Z
286,@Luke7L,Waduh menkes spt ini ?,2025-05-16T02:31:08Z
287,@bagussusilo8477,waspada disusupi kepentingan israel dan  yahudi dimasuki nano robot dan konspirasi intenasional,2025-05-16T02:23:23Z
288,@CherryBeauty-z5k,Dia menyembunyikan sesuatu ..,2025-05-16T02:05:22Z
289,@akunformalitas,Siapa lagi di sini yang belum pernah vaksin covid<br>👇,2025-05-16T01:58:05Z
290,@sriyesusdahsyatsulastri9324,"Menkesnya sm kelnya dlu ,termasuk anak cucunya ,Menkes sdh dapet bagian brp ,ingat pak rakyat bukan orang goblok ,Mlah Lebih dri anda sdh pinter jng dikadalin",2025-05-16T01:51:57Z
291,@ibnuhisyam9442,Biar tidak kena TBC yang bener jangan miskin. Solusinya bukan vaksinasi tapi peningkatan kesejahteraan.,2025-05-16T01:41:26Z
292,@LILA_MANIEEZZ,"vaksin tbc perlu di sosialisasikan di perusahaan2 swasta asn ,, tentu harus di tes dahulu bagi yg positif tbc tentunya tidak bisa di vaksin ,, vaksin untuk mencegah memberi kekebalan bukan untuk ngobatin ,,",2025-05-16T01:40:27Z
293,@dreborn44,"Lu percaya ucapan ini menteri titipan para bisnis opportunis kapitalis dinegeri ini? Dia gak ada lulusan farmasi.., tapi dy pikirin cuan dgn rela mengorbankan masyarakat bukan uji coba ke keluarganya dulu.",2025-05-16T01:11:27Z
294,@KhalilaZahra12,Saya TOLAK valsin TBC,2025-05-16T01:08:52Z
295,@iswanjazuri3033,Pak presiden beserta menterinya beserta keluarganya paling dulu disuntik monggoooo rakyat tunggu,2025-05-16T01:01:11Z
296,@fairusmarie2978,"Waduh,kan SDH di vaksin covid,gak kelar kelar nih,kita manusia  gak kuat divaksin Mulu, buat negara nyavdaja deh, kasihan kita sudah capek sama vaksin,kita bukan kelinci",2025-05-16T00:56:16Z
297,@zulkarnainmarbun7296,Salah semua yang di bilang borjong ini...pecatttttt,2025-05-16T00:47:14Z
298,@desta4406,"Org yg mendukung si Menkses ini berarti oon. Paham yaaa harus pintar kita sekarang...m kesehatan ini bukan katak perbankan yg targetnya gila2an utk dikejar, dan menghalalkan segala cara. Asal kalian tau ajaaa",2025-05-16T00:43:15Z
299,@YaniRahtullah,USA ingin menghancurkan Indonesia,2025-05-16T00:38:21Z
300,@JOKOSUSILO-tx4ob,"Yang perlu d perhatian adalah pergeseran pola hidup, coba lihat anak usia 12th-18th sudah jd perokok yg dpt menurunkan imun tubuh, tbc sudah ada obatnya,",2025-05-16T00:26:15Z
301,@erinnberlina4712,"Perbuatan buruk jahat akan menyiksa dirinya sendiri ada yg 2 jam dikubur ingin di pindahkan mata sudah keluar ada yang seminggu di kubur ingin di pindahkan kain kafan hancur hangus seperti cambukan api darah hitam berceceran ada yang Puluhan tahun dikubur dlm peti peti mati hancur berubah menjadi mengerikan Allah SWT memberikan banyak bukti bukti nyata adanya siksa kubur Allah SWT memberikan banyak bukti bukti nyata adanya siksa kubur, banyak orang yang mati suri ruhnya di perlihatkan dirinya sendiri sudah mati dan di perlihatkan neraka dan surga Allah SWT memberikan bukti nyata adanya neraka dan surga Allah SWT maha mengetahui perbuatan manusia selama hidup di dunia harta berlimpah jabatan tidak bisa menolong umur bertambah ajalpun semakin dekat",2025-05-16T00:23:53Z
302,@AqillaHarrin,Coba lihat omongan direktur bio farma.... Selama ini belum ada industri farmasi yg berhasil uji kkinis tahap 3. Tapi ujug2 dan sekonyong2 ada lembaga yg sdh mampu lalui uji klonis tahap 3 dan menggebu2 ingin di uji cobakan pada masyarakat indonesia dan momen nya tidak jauh dari kedatangan bill gate. Kira2 siapa yg goblok pak .....,2025-05-16T00:22:55Z
303,@nitnittata8407,"Tolak vaksin gk perlu, kalau mau sehat ,minum minuman herbal",2025-05-16T00:13:06Z
304,@King-Adellano,"Vaksin 1 2 3 corona , sekarang badan2 ku terasa cepat capek dan tangan bergetar , gampang pusing kerja keras dikit ( kira2 bapak menkes mau tanggung jawab memulihkan badan ku seperti sedia kala ? )",2025-05-16T00:09:22Z
305,@belawanSMD,Cek gula darah om 😂,2025-05-16T04:50:28Z
306,@King-Adellano,@@belawanSMDnormal,2025-05-16T05:19:32Z
307,@draktiviar6953,😂😂😂😂🎉,2025-05-15T23:38:14Z
308,@ghozli,"Ya konspirasi yg sengaja ditujukan untuk negara pencari hibah, lemah dan tidak berdaulat",2025-05-15T23:37:19Z
309,@dahrilququdni3498,bisnis vaksin dibungkus bantuan. didukung oleh undang undang,2025-05-15T23:26:58Z
310,@Rehansukagamon,Pak Menkes uji coba keluargamu saja jangan ke masyarakat Indonesia,2025-05-15T23:15:50Z
311,@rendikalila8395,"klo pandemi dibuat2 lg, nakes jadi banyak duit, cuan bos",2025-05-15T21:53:31Z
312,@Wanda-v8g,"Tak usah masyarakat dulu keluarga pak menkes dulu yang di faksin,",2025-05-15T21:06:43Z
313,@kurnia4547,Halah ... Ojo ngawur.,2025-05-15T20:20:21Z
314,@HeriawanAwan-b9s,Kata lord rangga bilgats mengundurkan diri. Dan vaksin harus di bawa  dulu ke BNdung. Ahirnya bener. Jadi kelenci percobaan. Dan gue udah bosen di vsksin covid,2025-05-15T20:13:13Z
315,@SatrioWinget-j9r,Meninggal itu  urusan tuhan bangsa kita ini bangsa yang bertuhan,2025-05-15T19:28:36Z
316,@SatrioWinget-j9r,Heii budi lo aja yg coba kami rakyat gk mau,2025-05-15T19:27:15Z
317,@al-ghazalialgha5856,"Prabowo sama gibran saja yg di uji coba,,,",2025-05-15T18:19:27Z
318,@KandarMunadi-g5x,Masuk ruang isolasinya juga super ketat ini malah jadi bahan uji coba di indo... Oke kalau ampus gimana kalau gagal? Menurutku jangan sih...,2025-05-15T17:34:56Z
319,@Edr851,"Alhamdulillah saya sehat, saya tak mau di Vaksin, jgn memaksa kehendak.",2025-05-15T17:14:18Z
320,@Edr851,"Alhamdulillah saya sehat, kenapa saya harus di Vaksin",2025-05-15T17:12:56Z
321,@eddyhalapiry2559,Bahaya.... Siap siap aja rakyat tumbang satu persatu...,2025-05-15T16:55:40Z
322,@TokoShope.ImmanuelLydia,Kelinci percobaan atau tidak?? <br>Knp tiba tiba heboh bahas TBC?,2025-05-15T16:14:56Z
323,@UmanHaeruman-r1h,"Berharap yang datang investasi di IKN, yang datang investasi TBC...vangkeeee,,,vangkee.",2025-05-15T15:27:19Z
324,@dodywibowo1066,vakzin pdhl viruz buat mnrunkan kwalitas otak.. Bkin otak jd dongo.. 🤔,2025-05-15T15:25:21Z
325,@hendrapositif2817,Mongol sudah pernah bilang satanik akan memberi antivirus secara global melalui bilgeat.,2025-05-15T15:23:32Z
326,@netral2552,"MAVIA BISNIS VAKSIN MULAI MENYUSUN SETRATEGI,.SILAHKAN UJI COBA KE SELURUH ANGGOTA DPR DAN PARA KORUPTOR,.",2025-05-15T15:15:42Z
327,@dwina657,Bill gate  mengapa nggak kau urus kau coba rakyat di negerimu ??,2025-05-15T15:13:11Z
328,@DeniIrawan-y6o,"Gw vaksin covid aj ogah,apa lgi ini",2025-05-15T14:52:55Z
329,@sisirider2739,Ini menkes budaknya si Klaus Schwab...asbun ...kip zonder kop...kluargamu saja Budi di suntik...yg kau sebut vaksin...,2025-05-15T14:37:37Z
330,@arisabidin-y1e,MENKES tukang  tipu2 CUAN CUAN,2025-05-15T14:34:03Z
331,@arisabidin-y1e,Menkes sok pinter orang dr Siti Fadilah efek samping vaksin banyak gejala penyakit baru  Menkes  ngomong hoax,2025-05-15T14:31:48Z
332,@ramadanichannel8902,Uji coba ke pejabat2 aja dulu baru ke msyarakat,2025-05-15T14:27:53Z
333,@LorenaWati-l9f,"Si Yahudi pembohong dan ahli rekayasa kongkalingkong dgn .......Alqur,an sudah mengimformasikan .apmasih di percaya.nanti di akherat mereka akanempertanggung jawabkan nya dgn begitu berat azab kebohongonganndan kemufikannya.",2025-05-15T14:23:56Z
334,@defaalmo2646,Ga jadi masalah asal di uji cobakan ke semua pejabat negara dulu dgn secara terbuka dan setelah efeknya kelihatan minimal 1thn jika mau di berikan ke masyarakat,2025-05-15T14:10:58Z
335,@Masloker001,"ini orang bodoh semua... mau uji coba kok langsung massal.. bodoh... uji coba itu 2 orang, 1 yang udah tbc dan 1 yang belum tbc.. dan mereka harus dijamin kontrak sekian milyar buat jaminan hidupnya.. lihat efeknya bagaimana.. jangan langsung massal.. bodoh bgt sumpah yakin",2025-05-15T13:49:36Z
336,@hamdint8258,SUNTIK VAKSIN TBC KE PEJABAT NEGARA DULU PAK,2025-05-15T13:45:49Z
337,@hamdint8258,"NAIK PESAWAT WAJIB VAKSIN, URUS INI ITU WAJIB VAKSIN",2025-05-15T13:44:35Z
338,@dardaridardari485,SANGAT MENAKYTKAN VIRUS PA ITU,2025-05-15T13:44:17Z
339,@muhamadyasin4353,Ho ternyata negara kita masih miskin bos .katanya negara maju .jaman kemasan. Jangan  lah difaksin,2025-05-15T13:43:50Z
340,@hamdint8258,"PERANG BIOLOGIS, GERAKAN SENYAP LENYAPKAN RAKYAT INDONESIA",2025-05-15T13:42:27Z
341,@sufi2277,Negoroe arep digondol yoo😂,2025-05-18T07:15:06Z
342,@muhamadyasin4353,Hati 2 dengan vaksin TBC. Saya engga divaksin waktu covid sehat aja .,2025-05-15T13:42:15Z
343,@alihusin5424,MENKES DULU AJA YANG DI SUNTIK VAKSIN INI...JANGAN BANYAK BICARA PAK MENKES...apalagi masalah sains..gak nyambung,2025-05-15T13:16:22Z
344,@hariritv,Jangankan hanya KEMENTRIAN KESEHATAN YG NGOMONG..<br>WHO SEKALIPUN GW GA SEDIKTPUN PERCAYA..<br>Karna semuanya bagian dri system kapitalis..<br>Jangan lupa perusahaan &amp; konglomerat pembuat vaksin covid kemarin bisa cuan sampai 400 trilyun..<br>Mreka hanya pebisnis yg ga Мªΰ rugi..<br>Ketika vaksin nya gagal mreka berkata &quot;itu karna virusnya bermutasi&quot;<br>Tpi ktika berhasil mreka terus mengkampanye- kan kebersailanya,2025-05-15T13:10:59Z
345,@Windshearahead,"Elite Global mau jualan vaksin, karena mau membuat dunia PANDEMI SPARS..",2025-05-15T12:36:26Z
346,@hariansampurna9824,"Tolol Kemenkes kalau Nerima, orang sehat divaksin",2025-05-15T11:08:59Z
347,@ailatifah4710,Jadi takut perang ke tiga ini bikin kaya jombi-jombi,2025-05-15T11:08:35Z
348,@Hardiyantoyanto-rq7ox,Negara kaya tpi rakyat dlm kdaan miskin krn pejabatnya mata duitan(korupsi),2025-05-15T11:02:30Z
349,@AlgoNudger,"<a href=""https://www.youtube.com/watch?v=GG-sRJM_jLE&amp;t=299"">4:59</a> perhatikan gesturnya.",2025-05-15T10:17:30Z
350,@SuperJenonk,Ganti nih Mentri nya..,2025-05-15T08:51:28Z
351,@dewi1769-u4r,Ini justru vaksin TBC dan vaksin covid yg akan bnyk membunuh manusia,2025-05-15T08:22:02Z
352,@diqindiqin9495,Nyawa rakyat miskin dijual murah buat uji coba...,2025-05-15T08:07:25Z
353,@agussugiarto866,Kita jadi kelinci percobaan.,2025-05-15T07:55:57Z
354,@huseinphysics277,Kami juga mau buat penelitian. Kita akan melihat 40 org yg Di vaksin dgn 40 org yg tdk Di vaksin,2025-05-15T07:54:56Z
355,@bangnas9187,di tempat saya tinggal ada seorang warga telah di aknosa TBC oleh doktor tapi sampai saat ini masih hidup sudah berumur 50 THN  tapi keluaganya ayah ibu istrinya dan anak anaknya sehat tak pernah tertular oleh TBC tsb  dari penya yg iya derita,2025-05-15T06:08:14Z
356,@herrywerbabkay4559,Vaksin pertama tlg di uji coba ke pa menteri dan keluarga,2025-05-15T05:42:54Z
357,@badri.channel.1,Saya mendukung vaksin TBC krn penyakit ini sangat bahaya dan sangat cepat penularannya. Pengobatan nya smpai 2 tahun pling cpat  9 bln. Klw pun kita sembuh otomatis gx bs kerja berat lg.  Klw tdk percaya silakan lihat pasien yg brkunjung di poli paru di tiap rumah sakit di wilayah masing².,2025-05-15T05:20:15Z
358,@AfrizalRizal-u3d,Pak Menkes orang pertama cocok tu..,2025-05-15T05:14:30Z
359,@samsuarsamad4870,Fokus saja perbaiki ekonomi rakyat maka TBC akan berkurang dgn sendirinya,2025-05-15T05:04:07Z
360,@HenkyheratmoHeratno,Orang  sakit asma sebelum covid  eeh pas covid  di RS  suruh  tandatangan jadi penderita covid  ndibayar 3 juta  dr RS,2025-05-15T03:56:15Z
361,@HenkyheratmoHeratno,Aneh vaksin  kok pemaksaan lewat kepolisian  jelas 2 efeknya sekarang bukannya tambah sehat tp  banyak yg mati  setelah di rawat  r s,2025-05-15T03:52:30Z
362,@HenkyheratmoHeratno,Seperti  covid 19  itu conpirasi  who utkengurangi nyawa penduduk  pribumi,2025-05-15T03:49:17Z
363,@Chi_Namons07,"coba si bill gates suruh vaksin dulu , berani ga? abis itu para pejabat² dulu, berani gak? jgn apa² harus rakyat yg nangung",2025-05-15T03:23:07Z
364,@IbuLilis-rp3xi,Ada kmentrian  dlm  kesehatan  disogok untuk  gerak  vaksin  tbc,2025-05-15T03:09:55Z
365,@IbuLilis-rp3xi,"HATI2  CONTOH CORONA   DITIPU    VSKSIN  UNTUK  MEMBUNUH  SRCADA  BERTAHAP   KLO SAKIT  MENDINH BRROBAT  SENDIRI   JGN  MAU  DI GRATIS  ATO  DI VAKSIN BYP  DIBAYAR,   HERAN KAM,, HATI2   KITA  DITIPU   SI  MISTER  DI UYUS  DR  NEGARA  CHINA   DENGAN  DALIH  S MR  ORG TERKAYA  DIDUNIA    JGN  MAU  DIBEGOIN   HATI2  VSKSIN APAPUN  ,DULU  CORONA  JUGA    NIPU,   ORANG  INDONESIA  MAU  BAE  DI  TIPU  DI  KADALIN  DGN  VAKSIN  HATI3  VAKSIN  TBC  JHN MAU",2025-05-15T03:09:20Z
366,@masjrong5885,proyek bangsat ini.selalu menekan dan bikin susah bikin goblok rakyat ini .tangkap itu pelaku yg memasukkan program vaksin itu.covid itu bisnis yg menekan rakyat.tangkap semua.ini kejahatan didalam negara yg bermain orang dalam.rakyat muak,2025-05-15T02:33:39Z
367,@januri629,"Data kematian BGS gak jelas, orang mati kecelakaan, dibilang karena TBC, seperti zaman covid, orang mati jatuh dibilang kena civid, orang mati karena melahirkan dibilang kena covid <br>Tolak vaksin !!!!",2025-05-15T00:34:47Z
368,@bapaqghaaziy6780,Apakah ada  perjajian yg menguntungkan bila vaksin  ill gate gagal  buat pasien ?? Mohon publikasi isi perjanjian nya,2025-05-14T23:54:17Z
369,@yuliantopml1232,Ngibul aja lah.,2025-05-14T23:42:26Z
370,@safrudinr5740,Suntik duluh pejabat  istri anaknya  ..rakyat ngga mau di bodohkan seperti kovid.Indonesia negara tai kucing,2025-05-14T22:58:37Z
371,@Blackboom2012,Skip kalo pemerintah yg jelasin kang tipu,2025-05-14T22:47:18Z
372,@tutusernawati1066,Sekarang hati2 klo flu di TBC kan,2025-05-14T22:12:43Z
373,@Buahorganikmedan,Yang mematikan masyarakat itu bukan penyakit tapi karna gak makan pukimak.,2025-05-14T22:12:07Z
374,@andirijal9033,Untungnya vaksin covid tak satupun masuk ke tubuhku selama hampir 3 tahun pandemi.,2025-05-14T21:36:36Z
375,@MariaJarjaz-jm8hf,preettt,2025-05-14T20:27:50Z
376,@selitaglorya9410,pemimpin busuk,2025-05-14T20:13:31Z
377,@teddy_wannaru1990,y kau saja dlu yg jd  tikus prcobaan sma smua menteri2 yg  trutama pra korup itu 🐁🤮🤮,2025-05-14T19:55:22Z
378,@AbidiAbidi-u9e,Uda gak percaya bahwa Allah itu ada,2025-05-14T18:09:38Z
379,@tonnyasgar678,Klw memang blm tau cocok tdk nya vaksin ini untuk masyrakat kita knp pa mentri tetep kita hrs d vaksin....ksh penjelasan yg bs d cerna oleh masyarakat ....,2025-05-14T17:21:41Z
380,@ReziAnada,"Omong kosong banyak rs kemaren yg tidak terkena covid di vonis covid,,<br>Sudahlah pemerintah ini pikirin saja indonesia bisa maju gk sah yg lain 😂",2025-05-14T17:03:00Z
381,@anisletuna5784,SYA SLLU INGAT KATA2 BAPAK DARMA PONGREKUN..beliau perna mengatakn Di bln mei akan ada vaksin dan 100% terjadi,2025-05-14T16:42:51Z
382,@Clipmaster0407,inget guys dulu BG prnah bahas soal depopulasi 🤭,2025-05-14T16:33:51Z
383,@user123-xp1kj,Kabinet suruh uji coba vaksin tbc,2025-05-14T15:41:35Z
384,@botgamers4140,"Vaksin covid juga gw kagak, apa lagi ini vaksin tbc. SORRY YEE SORRY YEEE BILL GATE😂",2025-05-14T15:30:26Z
385,@antonarsenio1873,Njir pemerintah mikirnya sukses mulu.. Tender lu kantongin tar giliran rakyat lu jdi mayat akibat vaksin paling bisanya bilang ini musibah.. Zholim zholim..,2025-05-14T14:17:13Z
386,@abdi2992,"Itu sama saja pak klu rakyat sebagai kelinci percobaan, cuma kalimat anda dibelok belokkan, Apalagi utk berpartisipasi dlm penggunannya..",2025-05-14T14:14:18Z
387,@jokosantoso7015,BARU BERAPA BULAN  MENJABAT SUDAH MUAKKK SAJA SAMA PEMIMPIN NEGRI INI,2025-05-14T14:02:51Z
388,@BobMarley-cm7uu,Dia bukan dokter dia pedagang yang pasti dia kejar cuan,2025-05-14T13:55:53Z
389,@ahimsahanif6484,Karna kita rakyat punya perwakilan yg namanya De pe er Coba suntikan dlu ke mereka. Jangan takut teman2..,2025-05-14T13:55:26Z
390,@okeohno1641,Kenapa harus rakyat yg jadi korban.<br>Pada banyak rakyat yg menolak..,2025-05-14T13:51:46Z
391,@romdanihbae2029,"Knp ga kamboja aja buat uji coba,",2025-05-14T13:40:37Z
392,@shieladarwis5149,Percobaan harusnya para Mentri noh duluan...ma wapres Ben metong ndisik😂,2025-05-14T13:35:21Z
393,@suryonoyono1537,"Jawabane ra komoeten,,mentri sak keluargane kon vaksin",2025-05-14T13:13:14Z
394,@SamiRahayu-v2b,Biar aja bu pak  dak usah saya pademik kearen  saya jadi gak bisa kerja kaya belum paksin tuhan maha tau pak mekes bp dulu yg di sutik,2025-05-14T12:56:33Z
395,@albertsutanto1419,Penipu Tingkat internasional saya dr awal tlh menolak vaksin covid 19 plus vaksin yg akan datang,2025-05-14T12:52:37Z
396,@ArdibintomarisaHasriana,Yang harus di uji coba menkes nya dulu dan jajarannya...,2025-05-14T12:36:03Z
397,@maxilainata387,"Kenapa kita orang Indonesia selalu berpikir Negatifnya duluan?? TBC ini adalah penyakit menular yang menjadi mesin pembunuh, kasihan mereka yang telah mengidap TBC, Harus menderita berbulan - bulan untuk melawan TBC, apabila mereka menularkan kepada orang2 terdekat, kerabat atau keluarganya akibat dari informasi sesat dan kita tidak melakukan apa2 untuk memberantas TBC dengan menggunakan akses Vaksin Bagus ini, 5 tahun lagi Rakyat Indonesia sakit TBC lebih dari 50 % penduduknya,,,,apa gak bahaya???",2025-05-14T12:26:54Z
398,@MarjukiRealme,Nayawa di buat uji coba pikir dulu pk ini nyawa rakyat di pertaruh kan entah jangkah pendek maupun jangkah panjang,2025-05-14T12:25:33Z
399,@eddywarman4576,"Rakyat negeri ini, di jual di gadaikan oleh penguasa utk jadi kelinci percobaan dg imbalan duit hibah 2,5triliyun yg masuk kantong...<br>Rakya amerika aja tdk mau jadi kelinci percobaan vaksin tbc produk amerika..<br>Beginilah jika milih pemimpin mantan penculik rajanya kkn   nipuiin rakyat, kekayaan alam di gadain sampai rakyat nya sendiri dia gadain jadi kekinci percobaan demi memperkaya diri...<br>Bukan rahasiah umum , setiap yg bikin resep obat tertentu pasti dpt duit imbalan dri produsen obat ituuu",2025-05-14T12:24:13Z
400,@mudmud132,"Ora sudi pak dvaksin ,vaksin itu hya u/ mengendalikan  kta jgn mau...gila ini ,ini mlangar ham ..memaksa orang u/ vaksin peejabat  apa g mikir ,kta udah dkarunia dri allah daya tahan tubuh alami ngapain pakai vaksin ini ma buat bisnis ,g sudi sy mudah&quot;an sluruh rakyat indonesia menolak ,itu akal&quot;an aj ,klau udah dvaksin nanti akan kebal dgn obat lain dan nanti akan kecanduan dvaksin apa gk gila ini",2025-05-14T12:13:02Z
401,@liakayla-z7o,"Aneh jua ne supaya kita cepat matian buhanya ae jdi jgn mau dvaksin,hmmmmmmmmm,suruh anak2 pjbat aj kita jgn mau",2025-05-14T11:26:01Z
402,@Pancaregang-e3n1u,Jangan ikut2an bil gate.... Yahudi.... Insya allah kita mah aman,2025-05-14T11:21:38Z
403,@sachannel30,"Kepentingan global,di jawab dengan gagap",2025-05-14T11:20:44Z
404,@sachannel30,"Setiap manusia itu memiliki kekebalan tubuh langsung dari tuhan,,orang yg berada di hutan juga sehat2 pak tanpa vaksin tanpa obat2an",2025-05-14T11:19:32Z
405,@sachannel30,Program pengurangan jumlah penduduk dunia,2025-05-14T11:15:44Z
406,@MuhammadNoor-q5n,Ganti menteri budaknya who,2025-05-14T10:48:32Z
407,@dedemustopha8145,"gw yg awam bakteri TBC ini bandel cok, tahan asam tahan basa. Klo disebar masar bisa jadi penyakit masal.",2025-05-14T10:44:39Z
408,@toronton2147,"Kalau ada cacat, dan meninggal siapa yang bertanggung jawab karena make vaksin uji  Coba 😂😂😂",2025-05-14T10:23:39Z
409,@scorpio2727,Jawabannya muter ² and gak akurat by data🤦,2025-05-14T09:51:38Z
410,@OppoGroup-c6y,Uji coba dulu sama antek antek global itu,2025-05-14T09:50:09Z
411,@OppoGroup-c6y,Indonesia aman aman saja jangan dengarkan antek antek gloal itu ..,2025-05-14T09:48:15Z
412,@NisaArdani-c7w,Saya jg nggk pernah mau di vaksin,2025-05-14T09:47:31Z
413,@NisaArdani-c7w,Alloh udah memberikan kekebalan alami pd manuasia ngapain  pakek vaksin buatan manusia hadeh mikir susah banget,2025-05-14T09:46:52Z
414,@joejojhojhoan619,😄 pemerintah jual nyawa rakyatnya 😄,2025-05-14T09:08:57Z
415,@JohanJoe-i7t,Bill git SETAN ( IlUMINITY),2025-05-14T09:08:40Z
416,@aprilsabina2196,Kami manusia bukan klinci se enaknya mau buat percobaan fakzin,2025-05-14T08:23:25Z
417,@norris-i1i,"Ih siapa yang mau coba luh, gede rasa amat luh jadi orang",2025-05-14T09:09:04Z
418,@aprilsabina2196,Tolak fakzin tbc dari asiiing,2025-05-14T08:18:30Z
419,@tettyannyhotmida35,"TOLONG SAMPAIKAN MENKES, OBAT YANG DIBUTUHKAN PASIEN SAAT INI SAJA YANG DIPIKIRI. DARI MINGGU KE MINGGU OBAT BERPULUH JENIS KOSONG MELULU. APA BPJS UDAH BANGKRUT,  ATAU HANCUR",2025-05-14T08:12:36Z
420,@shushiati6756,Saya mau mati karna allah swt.❤<br>Dan bukan karena vaksinasi. Titekk,2025-05-14T07:42:43Z
421,@norris-i1i,"Iya iyaaaa terserah luh, gw sih perintah semua anak gw vaksin titik 😘",2025-05-14T09:09:43Z
422,@Ensl-b8m,kalau dah buat klarifikasi ya ytta <br>mirip promosi covid.,2025-05-14T07:27:36Z
423,@SalimAim-e7f,Haa negara miskin bodoh mksd nya pak mentri? Gak bisa bikin obat penyakit sendiri? Miskin negara pak bowo? Mengjina!,2025-05-14T07:26:15Z
424,@Mansur-zf5qv,Suntik saja anakmu buat uji coba,2025-05-14T07:13:42Z
425,@Mansur-zf5qv,Anak mu nanti di uji coba pak oke jangan asal ngomong tapi anda tidak melakukannya di keluargamu,2025-05-14T07:13:14Z
426,@irmaroosyana7697,"MENKESNYA  BUKAN DOKTER, BUKAN ORANG KESEHATAN TAPI BANKIR, ORANG KEUANGAN JADI ENGGA NGERTI KESEHATAN DAN ENGGA PEDULI KESEHATAN RAKYAT,  YANG PENTING TERIMA UANG, PECAT AJA SI BUDI, KALAU BUKAN AHLINYA YANG MEMEGANG SUATU URUSAN MEMANG HANYA KEHANCURAN SAJA YANG MENANTI SESUAI DENGAN HADITS NABI, BUDI ADALAH CONTOH NYATA DARI HADITS ITU.",2025-05-14T07:12:08Z
427,@Mansur-zf5qv,Kecil boz.. kematian TBC di indonesia yang banyak itu hibah nya sayang kalo di tolak dari bel gedes,2025-05-14T07:11:46Z
428,@caristrisetiyono853,Para keséhatan aja dulu YG di vaksin,2025-05-14T07:11:41Z
429,@hadihadi7492,Yang berobat orang yang sakit saja bos😅,2025-05-14T07:09:14Z
430,@Bardiman-xu4ce,"menkes dan pejabat lainnya, kasih contoh rakyatnya, kalian divaksin duluan, dengan pemantauan umum dan independen",2025-05-14T06:22:14Z
431,@DavidSiregar-h4w,Kok repot kali bill gate urus org lain???,2025-05-14T06:12:33Z
432,@BOLD-e7S,Pengalihan Berita ....,2025-05-14T06:02:53Z
